date,upc,description,quantity_sold,price,unit_cost,_size,unit_of_measure
2022-01-26,3680046633,fl cir oat milk orig,3.0,4.99,2.75,64 OZ,
2022-01-26,74236526445,horizon whole milk,2.0,6.99,4.23,64,ea
2022-01-26,81363602188,califa oat milk unswtnd,2.0,6.99,3.92,48,oz
2022-01-26,74236526425,hrzn milk 2% uht og2,1.0,6.99,4.23,64,ea
2022-01-26,85631200279,fairlife 2% choc milk,2.0,5.99,3.68,52,oz
2022-01-26,4157005617,almond brz orgiginal milk,1.0,5.99,2.54,64,OZ
2022-01-26,5260306601,pacf hemp milk van,2.0,5.99,3.27,32 OZ,ea
2022-01-27,1570016244,viva 1/2 gal ff milk,2.0,2.99,2.17,32,OZ
2022-01-27,1570016255,viva 1/2 gal 2% milk,6.0,2.99,1.55,32,OZ
2022-01-27,1570016310,meadow gold 2% milk plast,1.0,2.49,1.24,32,OZ
2022-01-27,1570016453,mg vitamin d milk pint,4.0,1.49,0.74,16,OZ
2022-01-27,2640041035,drgld bulgarian bttrmilk,1.0,2.99,1.44,,
2022-01-27,81162002016,fa!rlife hole milk,1.0,5.99,3.68,52,ea
2022-01-27,85631200279,fairlife 2% choc milk,2.0,5.99,3.68,52,oz
2022-01-27,4157005617,almond brz orgiginal milk,1.0,5.99,2.54,64,OZ
2022-01-28,1570016244,viva 1/2 gal ff milk,1.0,2.99,2.17,32,OZ
2022-01-28,1570016255,viva 1/2 gal 2% milk,4.0,2.99,1.68,32,OZ
2022-01-28,1570016310,meadow gold 2% milk plast,1.0,2.49,1.24,32,OZ
2022-01-28,1570016410,meadow gold 2% milk plastic-pt,1.0,1.49,0.71,16,OZ
2022-01-28,1570016453,mg vitamin d milk pint,1.0,1.49,0.74,16,OZ
2022-01-28,81363602188,califa oat milk unswtnd,1.0,6.99,3.92,48,oz
2022-01-28,3680033500,fc almond milk plain,1.0,3.99,2.36,64,oz
2022-01-28,74236526425,hrzn milk 2% uht og2,2.0,6.99,4.23,64,ea
2022-01-28,74236526445,horizon whole milk,2.0,6.99,4.23,64,ea
2022-01-29,1570016453,mg vitamin d milk pint,4.0,1.49,0.74,16,OZ
2022-01-29,1570016244,viva 1/2 gal ff milk,2.0,2.99,2.17,32,OZ
2022-01-29,1570016251,viva 1/2 gal 1% milk,2.0,2.99,2.28,64,OZ
2022-01-29,1570016255,viva 1/2 gal 2% milk,3.0,2.99,1.68,32,OZ
2022-01-29,3680046633,fl cir oat milk orig,1.0,4.99,2.75,64 OZ,
2022-01-29,2640041035,drgld bulgarian bttrmilk,1.0,2.99,1.44,,
2022-01-29,81162002016,fa!rlife hole milk,3.0,5.99,3.68,52,ea
2022-01-29,3680033500,fc almond milk plain,1.0,3.99,2.36,64,oz
2022-01-29,74236526425,hrzn milk 2% uht og2,1.0,6.99,4.23,64,ea
2022-01-29,74236526445,horizon whole milk,5.0,6.99,4.23,64,ea
2022-01-30,2640041035,drgld bulgarian bttrmilk,1.0,2.99,1.44,,
2022-01-30,1570016453,mg vitamin d milk pint,2.0,1.49,0.74,16,OZ
2022-01-30,1570016310,meadow gold 2% milk plast,2.0,2.49,1.24,32,OZ
2022-01-30,1570016144,viva skim milk 1gal,1.0,3.99,2.35,128,OZ
2022-01-30,1570016255,viva 1/2 gal 2% milk,5.0,2.99,1.68,32,OZ
2022-01-30,1570016410,meadow gold 2% milk plastic-pt,1.0,1.49,0.71,16,OZ
2022-01-30,85631200277,fairlife 2% rf milk,1.0,5.99,3.68,52,ea
2022-01-30,19064664102,oatly oat milk low fat,3.0,6.99,4.11,,
2022-01-30,81363602188,califa oat milk unswtnd,1.0,6.99,3.92,48,oz
2022-01-30,81162002016,fa!rlife hole milk,2.0,5.99,3.68,52,ea
2022-01-30,74236526425,hrzn milk 2% uht og2,2.0,6.99,4.23,64,ea
2022-01-30,74236526445,horizon whole milk,2.0,6.99,4.23,64,ea
2022-01-31,1570016144,viva skim milk 1gal,2.0,3.99,2.35,128,OZ
2022-01-31,1570016251,viva 1/2 gal 1% milk,1.0,2.99,2.28,64,OZ
2022-01-31,1570016255,viva 1/2 gal 2% milk,2.0,2.99,1.68,32,OZ
2022-01-31,1570016310,meadow gold 2% milk plast,1.0,2.49,1.24,32,OZ
2022-01-31,1570016410,meadow gold 2% milk plastic-pt,1.0,1.49,0.71,16,OZ
2022-01-31,1570016453,mg vitamin d milk pint,2.0,1.49,0.74,16,OZ
2022-01-31,2640041035,drgld bulgarian bttrmilk,2.0,2.99,1.44,,
2022-01-31,85631200279,fairlife 2% choc milk,1.0,5.99,3.68,52,oz
2022-01-31,7403004550,galbani whl milk ricott,2.0,6.49,4.06,OZ,
2022-01-31,19064664101,oatly oat milk original,3.0,6.99,4.11,OZ,
2022-01-31,3680033500,fc almond milk plain,1.0,3.99,2.36,64,oz
2022-01-31,74236526405,horizon fat fr milk,1.0,6.99,4.23,64,OZ
2022-01-31,74236526445,horizon whole milk,1.0,6.99,4.23,64,ea
2022-02-01,1570016144,viva skim milk 1gal,1.0,3.99,2.35,128,OZ
2022-02-01,1570016255,viva 1/2 gal 2% milk,1.0,2.99,1.68,32,OZ
2022-02-01,1570016310,meadow gold 2% milk plast,1.0,2.49,1.24,32,OZ
2022-02-01,85631200277,fairlife 2% rf milk,1.0,5.99,3.68,52,ea
2022-02-01,7403004550,galbani whl milk ricott,1.0,6.49,4.06,OZ,
2022-02-01,19064664101,oatly oat milk original,1.0,6.99,4.11,OZ,
2022-02-01,74236526425,hrzn milk 2% uht og2,1.0,6.99,4.23,64,ea
2022-02-01,74236526445,horizon whole milk,3.0,6.99,4.23,64,ea
2022-02-01,5260306601,pacf hemp milk van,2.0,5.99,3.27,32 OZ,ea
2022-02-02,1570016453,mg vitamin d milk pint,2.0,1.49,0.74,16,OZ
2022-02-02,1570016255,viva 1/2 gal 2% milk,1.0,2.99,1.76,32,OZ
2022-02-02,1570016410,meadow gold 2% milk plastic-pt,1.0,1.49,0.71,16,OZ
2022-02-02,2640041035,drgld bulgarian bttrmilk,4.0,2.99,1.44,,
2022-02-02,81363602063,califia go coconuts milk water,1.0,6.99,3.92,48 OZ,
2022-02-02,81162002016,fa!rlife hole milk,2.0,5.99,3.68,52,ea
2022-02-02,85631200277,fairlife 2% rf milk,1.0,5.99,3.68,52,ea
2022-02-02,85631200279,fairlife 2% choc milk,2.0,5.99,3.68,52,oz
2022-02-02,19064664101,oatly oat milk original,1.0,6.99,4.11,OZ,
2022-02-02,4157005617,almond brz orgiginal milk,2.0,5.99,2.54,64,OZ
2022-02-02,74236526425,hrzn milk 2% uht og2,4.0,6.99,4.23,64,ea
2022-02-02,74236526445,horizon whole milk,4.0,6.99,4.23,64,ea
2022-02-02,74236526495,horizon whole milk,1.0,6.99,5.83,64 OZ,
2022-02-03,1570016244,viva 1/2 gal ff milk,1.0,2.99,2.19,32,OZ
2022-02-03,1570016255,viva 1/2 gal 2% milk,3.0,2.99,1.76,32,OZ
2022-02-03,1570016310,meadow gold 2% milk plast,1.0,2.49,1.24,32,OZ
2022-02-03,1570016453,mg vitamin d milk pint,5.0,1.49,0.74,16,OZ
2022-02-03,1570016410,meadow gold 2% milk plastic-pt,1.0,1.49,0.71,16,OZ
2022-02-03,2640041035,drgld bulgarian bttrmilk,2.0,2.99,1.44,,
2022-02-03,3680046633,fl cir oat milk orig,1.0,4.99,2.75,64 OZ,
2022-02-03,81162002016,fa!rlife hole milk,1.0,5.99,3.68,52,ea
2022-02-03,85631200277,fairlife 2% rf milk,1.0,5.99,3.68,52,ea
2022-02-03,85631200279,fairlife 2% choc milk,1.0,5.99,3.68,52,oz
2022-02-03,19064664102,oatly oat milk low fat,1.0,6.99,4.11,,
2022-02-03,3680033500,fc almond milk plain,1.0,3.99,2.36,64,oz
2022-02-03,74236526425,hrzn milk 2% uht og2,1.0,6.99,4.23,64,ea
2022-02-03,74236526495,horizon whole milk,1.0,6.99,5.83,64 OZ,
2022-02-04,1570016410,meadow gold 2% milk plastic-pt,3.0,1.49,0.71,16,OZ
2022-02-04,1570016244,viva 1/2 gal ff milk,1.0,2.99,2.19,32,OZ
2022-02-04,1570016255,viva 1/2 gal 2% milk,1.0,2.99,1.76,32,OZ
2022-02-04,1570016144,viva skim milk 1gal,1.0,3.99,2.35,128,OZ
2022-02-04,74236526425,hrzn milk 2% uht og2,2.0,6.99,4.23,64,ea
2022-02-04,85631200279,fairlife 2% choc milk,1.0,5.99,3.68,52,oz
2022-02-05,1570016410,meadow gold 2% milk plastic-pt,3.0,1.49,0.71,16,OZ
2022-02-05,1570016310,meadow gold 2% milk plast,1.0,2.49,1.24,32,OZ
2022-02-05,1570016244,viva 1/2 gal ff milk,1.0,2.99,2.19,32,OZ
2022-02-05,1570016255,viva 1/2 gal 2% milk,5.0,2.99,1.76,32,OZ
2022-02-05,74236526445,horizon whole milk,1.0,6.99,4.23,64,ea
2022-02-05,74236526495,horizon whole milk,2.0,6.99,5.83,64 OZ,
2022-02-05,74236526425,hrzn milk 2% uht og2,1.0,6.99,4.23,64,ea
2022-02-05,7403004550,galbani whl milk ricott,1.0,6.49,3.11,OZ,
2022-02-05,19064664101,oatly oat milk original,1.0,6.99,3.99,OZ,
2022-02-05,3680033500,fc almond milk plain,1.0,3.99,2.36,64,oz
2022-02-06,1570016255,viva 1/2 gal 2% milk,4.0,2.99,1.76,32,OZ
2022-02-06,1570016310,meadow gold 2% milk plast,1.0,2.49,1.24,32,OZ
2022-02-06,1570016244,viva 1/2 gal ff milk,2.0,2.99,2.19,32,OZ
2022-02-06,1570016410,meadow gold 2% milk plastic-pt,2.0,1.49,0.71,16,OZ
2022-02-06,3680046633,fl cir oat milk orig,2.0,4.99,2.75,64 OZ,
2022-02-06,2529360039,silk soy milk plain,1.0,6.49,3.79,64,
2022-02-06,85631200277,fairlife 2% rf milk,1.0,5.99,3.68,52,ea
2022-02-06,81162002016,fa!rlife hole milk,2.0,5.99,3.68,52,ea
2022-02-06,4157005617,almond brz orgiginal milk,1.0,5.99,2.54,64,OZ
2022-02-06,74236526495,horizon whole milk,1.0,6.99,5.83,64 OZ,
2022-02-06,74236526445,horizon whole milk,1.0,6.99,4.23,64,ea
2022-02-06,74236526425,hrzn milk 2% uht og2,1.0,6.99,4.23,64,ea
2022-02-07,1570016310,meadow gold 2% milk plast,1.0,2.49,1.28,32,OZ
2022-02-07,1570016244,viva 1/2 gal ff milk,1.0,2.99,2.19,32,OZ
2022-02-07,1570016255,viva 1/2 gal 2% milk,5.0,2.99,1.76,32,OZ
2022-02-07,1570016410,meadow gold 2% milk plastic-pt,1.0,1.49,0.71,16,OZ
2022-02-07,3680046633,fl cir oat milk orig,1.0,4.99,2.75,64 OZ,
2022-02-07,85631200277,fairlife 2% rf milk,1.0,5.99,3.68,52,ea
2022-02-07,85631200279,fairlife 2% choc milk,1.0,5.99,3.68,52,oz
2022-02-07,7403004550,galbani whl milk ricott,1.0,6.49,3.11,OZ,
2022-02-07,19064664101,oatly oat milk original,2.0,6.99,3.99,OZ,
2022-02-07,74236526445,horizon whole milk,3.0,6.99,4.23,64,ea
2022-02-07,74236526405,horizon fat fr milk,1.0,6.99,4.23,64,OZ
2022-02-07,74236526425,hrzn milk 2% uht og2,4.0,6.99,4.23,64,ea
2022-02-08,1570016255,viva 1/2 gal 2% milk,5.0,2.99,1.76,32,OZ
2022-02-08,1570016310,meadow gold 2% milk plast,1.0,2.49,1.28,32,OZ
2022-02-08,1570016410,meadow gold 2% milk plastic-pt,1.0,1.49,0.71,16,OZ
2022-02-08,7403004550,galbani whl milk ricott,1.0,6.49,3.11,OZ,
2022-02-08,1570016144,viva skim milk 1gal,1.0,3.99,2.35,128,OZ
2022-02-08,85631200277,fairlife 2% rf milk,1.0,5.99,3.68,52,ea
2022-02-08,19064664101,oatly oat milk original,1.0,6.99,3.99,OZ,
2022-02-08,81162002016,fa!rlife hole milk,1.0,5.99,3.68,52,ea
2022-02-08,81363602063,califia go coconuts milk water,1.0,6.99,3.92,48 OZ,
2022-02-08,74236526445,horizon whole milk,2.0,6.99,4.23,64,ea
2022-02-09,1570016310,meadow gold 2% milk plast,2.0,2.49,1.28,32,OZ
2022-02-09,1570016255,viva 1/2 gal 2% milk,1.0,2.99,1.76,32,OZ
2022-02-09,81162002016,fa!rlife hole milk,1.0,4.79,3.22,52,ea
2022-02-09,81363602063,califia go coconuts milk water,1.0,6.99,3.92,48 OZ,
2022-02-10,1570016255,viva 1/2 gal 2% milk,2.0,2.99,1.76,32,OZ
2022-02-10,1570016310,meadow gold 2% milk plast,1.0,2.49,1.28,32,OZ
2022-02-10,81162002016,fa!rlife hole milk,1.0,4.79,3.22,52,ea
2022-02-10,81363602063,califia go coconuts milk water,1.0,6.99,3.92,48 OZ,
2022-02-10,85631200277,fairlife 2% rf milk,1.0,4.79,3.22,52,ea
2022-02-10,85631200279,fairlife 2% choc milk,1.0,4.79,3.68,52,oz
2022-02-10,19064664101,oatly oat milk original,1.0,6.99,3.99,OZ,
2022-02-10,19064664102,oatly oat milk low fat,1.0,6.99,4.11,,
2022-02-10,74236526425,hrzn milk 2% uht og2,4.0,6.99,4.23,64,ea
2022-02-10,74236526495,horizon whole milk,1.0,6.99,5.83,64 OZ,
2022-02-11,1570016410,meadow gold 2% milk plastic-pt,2.0,1.49,0.73,16,OZ
2022-02-11,1570016255,viva 1/2 gal 2% milk,2.0,2.99,1.76,32,OZ
2022-02-11,1570016310,meadow gold 2% milk plast,1.0,2.49,1.28,32,OZ
2022-02-11,74236526425,hrzn milk 2% uht og2,3.0,6.99,4.23,64,ea
2022-02-11,85631200277,fairlife 2% rf milk,2.0,4.79,3.22,52,ea
2022-02-11,19064664101,oatly oat milk original,1.0,6.99,3.99,OZ,
2022-02-12,1570016255,viva 1/2 gal 2% milk,2.0,2.99,1.76,32,OZ
2022-02-12,1570016310,meadow gold 2% milk plast,2.0,2.49,1.28,32,OZ
2022-02-12,1570016410,meadow gold 2% milk plastic-pt,2.0,1.49,0.73,16,OZ
2022-02-12,2640041035,drgld bulgarian bttrmilk,1.0,2.99,1.44,,
2022-02-12,74236526445,horizon whole milk,3.0,6.99,4.23,64,ea
2022-02-12,81162002016,fa!rlife hole milk,3.0,4.79,3.22,52,ea
2022-02-12,74236526405,horizon fat fr milk,1.0,6.99,4.23,64,OZ
2022-02-12,74236526425,hrzn milk 2% uht og2,4.0,6.99,4.23,64,ea
2022-02-12,7403004550,galbani whl milk ricott,2.0,6.49,3.11,OZ,
2022-02-12,3680046633,fl cir oat milk orig,1.0,4.99,2.75,64 OZ,
2022-02-12,19064664101,oatly oat milk original,1.0,6.99,3.99,OZ,
2022-02-13,1570016144,viva skim milk 1gal,1.0,3.99,2.35,128,OZ
2022-02-13,1570016244,viva 1/2 gal ff milk,1.0,2.99,2.19,32,OZ
2022-02-13,1570016255,viva 1/2 gal 2% milk,6.0,2.99,1.76,32,OZ
2022-02-13,1570016310,meadow gold 2% milk plast,2.0,2.49,1.28,32,OZ
2022-02-13,1570016410,meadow gold 2% milk plastic-pt,3.0,1.49,0.73,16,OZ
2022-02-13,81162002016,fa!rlife hole milk,2.0,4.79,3.22,52,ea
2022-02-13,81363602063,califia go coconuts milk water,1.0,6.99,3.92,48 OZ,
2022-02-13,74236526425,hrzn milk 2% uht og2,2.0,6.99,4.23,64,ea
2022-02-13,74236526495,horizon whole milk,1.0,6.99,5.31,64 OZ,
2022-02-13,85631200277,fairlife 2% rf milk,2.0,4.79,3.22,52,ea
2022-02-13,7403004550,galbani whl milk ricott,1.0,6.49,3.11,OZ,
2022-02-13,19064664102,oatly oat milk low fat,3.0,6.99,4.11,,
2022-02-13,3680033500,fc almond milk plain,1.0,3.99,2.36,64,oz
2022-02-14,1570016310,meadow gold 2% milk plast,2.0,2.49,1.28,32,OZ
2022-02-14,1570016410,meadow gold 2% milk plastic-pt,1.0,1.49,0.73,16,OZ
2022-02-14,1570016255,viva 1/2 gal 2% milk,2.0,2.99,1.76,32,OZ
2022-02-14,1570016251,viva 1/2 gal 1% milk,1.0,2.99,2.32,64,OZ
2022-02-14,1570014801,m-gold whole milk quart,1.0,2.49,1.37,32,OZ
2022-02-14,19064664102,oatly oat milk low fat,5.0,6.99,4.11,,
2022-02-14,4190007323,tru moo 1% choc milk,2.0,2.99,1.59,32,OZ
2022-02-14,3680033500,fc almond milk plain,1.0,3.99,2.36,64,oz
2022-02-14,74236526495,horizon whole milk,3.0,6.99,5.31,64 OZ,
2022-02-14,74236526425,hrzn milk 2% uht og2,1.0,6.99,4.23,64,ea
2022-02-15,1570016310,meadow gold 2% milk plast,1.0,2.49,1.28,32,OZ
2022-02-15,1570014801,m-gold whole milk quart,1.0,2.49,1.37,32,OZ
2022-02-15,1570016251,viva 1/2 gal 1% milk,1.0,2.99,2.32,64,OZ
2022-02-15,1570016255,viva 1/2 gal 2% milk,3.0,2.99,1.76,32,OZ
2022-02-15,1570016410,meadow gold 2% milk plastic-pt,2.0,1.49,0.73,16,OZ
2022-02-15,2640041035,drgld bulgarian bttrmilk,1.0,2.99,1.44,,
2022-02-15,3680046633,fl cir oat milk orig,1.0,4.99,2.75,64 OZ,
2022-02-15,81162002016,fa!rlife hole milk,1.0,4.79,3.22,52,ea
2022-02-15,4190007323,tru moo 1% choc milk,1.0,2.99,1.59,32,OZ
2022-02-15,74236526495,horizon whole milk,1.0,6.99,5.31,64 OZ,
2022-02-16,1570014801,m-gold whole milk quart,2.0,2.49,1.37,32,OZ
2022-02-16,1570016255,viva 1/2 gal 2% milk,2.0,2.99,1.76,32,OZ
2022-02-16,1570016410,meadow gold 2% milk plastic-pt,1.0,1.49,0.73,16,OZ
2022-02-16,85631200277,fairlife 2% rf milk,1.0,5.99,3.22,52,ea
2022-02-16,85631200279,fairlife 2% choc milk,2.0,5.99,3.22,52,oz
2022-02-16,4157005617,almond brz orgiginal milk,1.0,5.99,3.31,64,OZ
2022-02-16,5260306601,pacf hemp milk van,2.0,5.99,3.27,32 OZ,ea
2022-02-17,1570014801,m-gold whole milk quart,1.0,2.49,1.37,32,OZ
2022-02-17,1570016255,viva 1/2 gal 2% milk,1.0,2.99,1.76,32,OZ
2022-02-17,1570016410,meadow gold 2% milk plastic-pt,5.0,1.49,0.73,16,OZ
2022-02-17,81162002016,fa!rlife hole milk,2.0,5.99,3.22,52,ea
2022-02-17,85631200279,fairlife 2% choc milk,1.0,5.99,3.22,52,oz
2022-02-17,7403004550,galbani whl milk ricott,1.0,6.49,3.11,OZ,
2022-02-17,4157005617,almond brz orgiginal milk,1.0,5.99,3.31,64,OZ
2022-02-17,4190007323,tru moo 1% choc milk,8.0,2.99,1.59,32,OZ
2022-02-17,74236526425,hrzn milk 2% uht og2,3.0,6.99,4.23,64,ea
2022-02-17,74236526495,horizon whole milk,2.0,6.99,5.31,64 OZ,
2022-02-17,74236526405,horizon fat fr milk,1.0,6.99,4.23,64,OZ
2022-02-18,3680046633,fl cir oat milk orig,1.0,4.99,2.75,64 OZ,
2022-02-18,81162002016,fa!rlife hole milk,2.0,5.99,3.22,52,ea
2022-02-18,1570014801,m-gold whole milk quart,3.0,2.49,1.37,32,OZ
2022-02-18,1570016255,viva 1/2 gal 2% milk,4.0,2.99,1.76,32,OZ
2022-02-18,1570016410,meadow gold 2% milk plastic-pt,5.0,1.49,0.73,16,OZ
2022-02-18,4190007323,tru moo 1% choc milk,1.0,2.99,1.59,32,OZ
2022-02-18,74236526405,horizon fat fr milk,4.0,6.99,4.23,64,OZ
2022-02-18,74236526425,hrzn milk 2% uht og2,3.0,6.99,4.23,64,ea
2022-02-18,74236526495,horizon whole milk,3.0,6.99,5.31,64 OZ,
2022-02-19,1570016255,viva 1/2 gal 2% milk,2.0,2.99,1.76,32,OZ
2022-02-19,1570016410,meadow gold 2% milk plastic-pt,1.0,1.49,0.73,16,OZ
2022-02-19,1570016310,meadow gold 2% milk plast,6.0,2.49,1.28,32,OZ
2022-02-19,1570016251,viva 1/2 gal 1% milk,1.0,2.99,2.32,64,OZ
2022-02-19,1570016244,viva 1/2 gal ff milk,1.0,2.99,2.19,32,OZ
2022-02-19,1570014801,m-gold whole milk quart,2.0,2.49,1.37,32,OZ
2022-02-19,81162002016,fa!rlife hole milk,2.0,5.99,3.22,52,ea
2022-02-19,74236526425,hrzn milk 2% uht og2,1.0,6.99,4.23,64,ea
2022-02-19,74236526495,horizon whole milk,2.0,6.99,5.31,64 OZ,
2022-02-19,85631200277,fairlife 2% rf milk,2.0,5.99,3.22,52,ea
2022-02-19,85631200279,fairlife 2% choc milk,1.0,5.99,3.22,52,oz
2022-02-20,1570016410,meadow gold 2% milk plastic-pt,1.0,1.49,0.73,16,OZ
2022-02-20,1570016310,meadow gold 2% milk plast,2.0,2.49,1.28,32,OZ
2022-02-20,1570016255,viva 1/2 gal 2% milk,5.0,2.99,1.76,32,OZ
2022-02-20,1570016144,viva skim milk 1gal,3.0,3.99,2.42,128,OZ
2022-02-20,3680046633,fl cir oat milk orig,3.0,4.99,2.9,64 OZ,
2022-02-20,74236526405,horizon fat fr milk,1.0,6.99,4.23,64,OZ
2022-02-20,74236526425,hrzn milk 2% uht og2,3.0,6.99,4.23,64,ea
2022-02-20,85631200279,fairlife 2% choc milk,1.0,5.99,3.68,52,oz
2022-02-20,3680033500,fc almond milk plain,2.0,3.99,2.36,64,oz
2022-02-21,1570016251,viva 1/2 gal 1% milk,1.0,2.99,2.32,64,OZ
2022-02-21,1570016410,meadow gold 2% milk plastic-pt,1.0,1.49,0.73,16,OZ
2022-02-21,1570016310,meadow gold 2% milk plast,3.0,2.49,1.28,32,OZ
2022-02-21,1570016255,viva 1/2 gal 2% milk,4.0,2.99,1.76,32,OZ
2022-02-21,1570016244,viva 1/2 gal ff milk,3.0,2.99,2.19,32,OZ
2022-02-21,74236526425,hrzn milk 2% uht og2,3.0,6.99,4.23,64,ea
2022-02-21,74236526495,horizon whole milk,1.0,6.99,5.31,64 OZ,
2022-02-21,85631200277,fairlife 2% rf milk,3.0,5.99,3.22,52,ea
2022-02-21,4190007323,tru moo 1% choc milk,2.0,2.99,1.59,32,OZ
2022-02-22,1570016255,viva 1/2 gal 2% milk,1.0,2.99,1.76,32,OZ
2022-02-22,1570016310,meadow gold 2% milk plast,1.0,2.49,1.28,32,OZ
2022-02-22,1570016410,meadow gold 2% milk plastic-pt,1.0,1.49,0.73,16,OZ
2022-02-22,1570016244,viva 1/2 gal ff milk,1.0,2.99,2.19,32,OZ
2022-02-22,81162002016,fa!rlife hole milk,4.0,5.99,3.68,52,ea
2022-02-22,3680046633,fl cir oat milk orig,1.0,4.99,2.9,64 OZ,
2022-02-22,19064664102,oatly oat milk low fat,1.0,6.99,3.99,,
2022-02-22,74236526495,horizon whole milk,2.0,6.99,5.31,64 OZ,
2022-02-22,4157005617,almond brz orgiginal milk,1.0,5.99,3.31,64,OZ
2022-02-22,74236526425,hrzn milk 2% uht og2,1.0,6.99,4.23,64,ea
2022-02-23,1570016251,viva 1/2 gal 1% milk,1.0,2.99,2.32,64,OZ
2022-02-23,1570016255,viva 1/2 gal 2% milk,3.0,2.99,1.76,32,OZ
2022-02-23,1570016310,meadow gold 2% milk plast,3.0,2.49,1.28,32,OZ
2022-02-23,85631200279,fairlife 2% choc milk,1.0,5.99,3.68,52,oz
2022-02-23,19064664101,oatly oat milk original,2.0,6.99,3.99,OZ,
2022-02-23,3680033500,fc almond milk plain,1.0,3.99,2.36,64,oz
2022-02-23,74236526405,horizon fat fr milk,1.0,6.99,4.23,64,OZ
2022-02-23,74236526425,hrzn milk 2% uht og2,1.0,6.99,4.23,64,ea
2022-02-23,74236526495,horizon whole milk,1.0,6.99,5.31,64 OZ,
2022-02-24,1570014801,m-gold whole milk quart,1.0,2.49,1.37,32,OZ
2022-02-24,1570016244,viva 1/2 gal ff milk,1.0,2.99,2.19,32,OZ
2022-02-24,1570016251,viva 1/2 gal 1% milk,1.0,2.99,2.32,64,OZ
2022-02-24,1570016255,viva 1/2 gal 2% milk,5.0,2.99,1.76,32,OZ
2022-02-24,1570016310,meadow gold 2% milk plast,2.0,2.49,1.28,32,OZ
2022-02-24,19064664101,oatly oat milk original,1.0,6.99,3.99,OZ,
2022-02-24,4157005617,almond brz orgiginal milk,1.0,5.99,3.31,64,OZ
2022-02-24,4190007323,tru moo 1% choc milk,1.0,2.99,1.59,32,OZ
2022-02-24,74236526405,horizon fat fr milk,1.0,6.99,4.23,64,OZ
2022-02-24,74236526495,horizon whole milk,3.0,6.99,5.31,64 OZ,
2022-02-25,1570014801,m-gold whole milk quart,4.0,2.49,1.37,32,OZ
2022-02-25,1570016144,viva skim milk 1gal,1.0,3.99,2.42,128,OZ
2022-02-25,1570016244,viva 1/2 gal ff milk,1.0,2.99,2.19,32,OZ
2022-02-25,1570016255,viva 1/2 gal 2% milk,3.0,2.99,1.76,32,OZ
2022-02-25,1570016310,meadow gold 2% milk plast,2.0,2.49,1.28,32,OZ
2022-02-25,1570016410,meadow gold 2% milk plastic-pt,2.0,1.49,0.73,16,OZ
2022-02-25,85631200277,fairlife 2% rf milk,1.0,5.99,3.68,52,ea
2022-02-25,19064664101,oatly oat milk original,1.0,6.99,3.99,OZ,
2022-02-25,4190007323,tru moo 1% choc milk,2.0,2.99,1.59,32,OZ
2022-02-25,74236526425,hrzn milk 2% uht og2,2.0,6.99,4.23,64,ea
2022-02-25,74236526495,horizon whole milk,3.0,6.99,5.31,64 OZ,
2022-02-26,3680046633,fl cir oat milk orig,1.0,4.99,2.9,64 OZ,
2022-02-26,2640041035,drgld bulgarian bttrmilk,1.0,2.99,1.48,,
2022-02-26,1570016410,meadow gold 2% milk plastic-pt,2.0,1.49,0.73,16,OZ
2022-02-26,1570014801,m-gold whole milk quart,4.0,2.49,1.37,32,OZ
2022-02-26,1570016244,viva 1/2 gal ff milk,1.0,2.99,2.19,32,OZ
2022-02-26,1570016255,viva 1/2 gal 2% milk,4.0,2.99,1.76,32,OZ
2022-02-26,85631200277,fairlife 2% rf milk,1.0,5.99,3.68,52,ea
2022-02-26,85631200279,fairlife 2% choc milk,1.0,5.99,3.68,52,oz
2022-02-26,19064664101,oatly oat milk original,2.0,6.99,3.99,OZ,
2022-02-26,19064664102,oatly oat milk low fat,3.0,6.99,3.99,,
2022-02-26,4190007323,tru moo 1% choc milk,1.0,2.99,1.59,32,OZ
2022-02-26,3680033500,fc almond milk plain,3.0,3.99,2.36,64,oz
2022-02-26,74236526425,hrzn milk 2% uht og2,5.0,6.99,4.23,64,ea
2022-02-26,74236526495,horizon whole milk,2.0,6.99,5.31,64 OZ,
2022-02-27,1570016144,viva skim milk 1gal,1.0,3.99,2.42,128,OZ
2022-02-27,1570014801,m-gold whole milk quart,1.0,2.49,1.37,32,OZ
2022-02-27,1570016255,viva 1/2 gal 2% milk,2.0,2.99,1.76,32,OZ
2022-02-27,1570016410,meadow gold 2% milk plastic-pt,2.0,1.49,0.73,16,OZ
2022-02-27,3680046633,fl cir oat milk orig,2.0,4.99,2.9,64 OZ,
2022-02-27,2640041035,drgld bulgarian bttrmilk,2.0,2.99,1.48,,
2022-02-27,7403004550,galbani whl milk ricott,1.0,6.49,3.11,OZ,
2022-02-27,4157005617,almond brz orgiginal milk,2.0,5.99,3.31,64,OZ
2022-02-27,4190007323,tru moo 1% choc milk,1.0,2.99,1.59,32,OZ
2022-02-27,74236526425,hrzn milk 2% uht og2,2.0,6.99,4.23,64,ea
2022-02-27,5260306601,pacf hemp milk van,2.0,5.99,3.27,32 OZ,ea
2022-02-28,1570016410,meadow gold 2% milk plastic-pt,4.0,1.49,0.73,16,OZ
2022-02-28,1570014801,m-gold whole milk quart,1.0,2.49,1.37,32,OZ
2022-02-28,1570016255,viva 1/2 gal 2% milk,3.0,2.99,1.76,32,OZ
